account_id,seats,is_trial,churn_flag,total_subscriptions,active_subscriptions,avg_subscription_duration_days,avg_sub_seats,max_sub_seats,avg_mrr_amount,max_mrr_amount,avg_arr_amount,total_arr_amount,trial_subscription_count,auto_renew_count,upgrade_count,downgrade_count,recent_upgrade_90d,recent_downgrade_90d,ended_subscriptions_count,max_subscription_duration_days,active_subscription_ratio,auto_renew_ratio,latest_auto_renew_flag,latest_is_trial,days_since_last_subscription_change,total_usage_count,total_usage_duration_secs,total_error_count,unique_feature_count,beta_feature_usage_count,days_since_last_usage,total_tickets,avg_resolution_time_hours,avg_first_response_time_minutes,avg_satisfaction_score,escalation_count,escalation_ratio,account_age_days,avg_resolution_time_hours_missing_flag,avg_first_response_time_minutes_missing_flag,avg_satisfaction_score_missing_flag,is_inactive_user,has_no_ticket_history,usage_per_subscription,ticket_per_subscription,error_per_subscription,error_rate,health_score,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,latest_billing_frequency_annual,latest_billing_frequency_monthly
A-1b707d,1,0,0,8,7,202.5,16.25,41,1166.5,3781,13998.0,111984,1,5,1,0,1,0,1,413,0.875,0.625,0,1,4,399,110456,12,27,3,18,3.0,42.666666666666664,75.33333333333333,4.0,0.0,0.0,536,0,0,1,0,0,49.875,0.375,1.5,0.03007518796992481,10.07954311743356,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
A-6f8ad2,1,0,0,17,15,85.11764705882354,23.58823529411765,70,1525.1764705882354,6965,18302.117647058825,311136,2,10,2,1,1,1,2,162,0.8823529411764706,0.5882352941176471,0,0,0,924,261489,59,38,13,0,4.0,35.25,37.25,4.333333333333333,0.0,0.0,175,0,0,0,0,0,54.35294117647059,0.23529411764705882,3.4705882352941178,0.06385281385281386,11.198601118299573,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
A-4d1e75,20,0,0,13,13,68.61538461538461,30.23076923076923,62,2414.6153846153848,12338,28975.384615384617,376680,2,9,3,1,1,1,0,115,1.0,0.6923076923076923,0,0,14,477,148106,25,28,5,16,2.0,15.0,98.5,4.0,0.0,0.0,132,0,0,0,0,0,36.69230769230769,0.15384615384615385,1.9230769230769231,0.05241090146750524,10.236390516678867,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
A-9ee962,9,0,1,9,7,308.22222222222223,15.333333333333334,30,1046.6666666666667,5771,12560.0,113040,2,7,3,1,0,0,2,557,0.7777777777777778,0.7777777777777778,1,0,166,439,120226,17,25,3,6,3.0,37.0,69.66666666666667,4.0,0.0,0.0,672,0,0,0,0,0,48.77777777777778,0.3333333333333333,1.8888888888888888,0.0387243735763098,10.067916063718906,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
A-378b99,8,1,0,12,11,64.5,22.666666666666668,68,1009.6666666666666,3184,12116.0,145392,2,12,1,1,1,1,1,112,0.9166666666666666,1.0,1,0,26,565,187525,38,33,5,0,6.0,28.5,78.83333333333333,4.5,0.0,0.0,121,0,0,0,0,0,47.083333333333336,0.5,3.1666666666666665,0.06725663716814159,10.528671416978638,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False
A-94d3da,41,0,0,12,11,328.0833333333333,41.0,41,1889.4166666666667,8159,22673.0,272076,5,8,1,0,0,0,1,577,0.9166666666666666,0.6666666666666666,1,0,64,464,150051,25,29,5,12,6.0,26.833333333333332,80.5,3.5,0.0,0.0,608,0,0,0,0,0,38.666666666666664,0.5,2.0833333333333335,0.05387931034482758,10.023838235525375,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
A-e351e1,33,0,0,5,4,66.0,33.0,33,699.6,1617,8395.2,41976,1,4,0,0,0,0,1,95,0.8,0.8,1,0,2,295,102452,22,18,3,17,4.0,17.0,65.25,3.75,0.0,0.0,96,0,0,0,0,0,59.0,0.8,4.4,0.07457627118644068,8.999417077558297,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
A-9badbd,5,1,0,13,11,87.46153846153847,34.92307692307692,103,2498.230769230769,11741,29978.76923076923,389724,2,10,0,0,0,0,2,185,0.8461538461538461,0.7692307692307693,1,0,1,729,220382,45,33,8,6,5.0,30.2,102.6,5.0,0.0,0.0,195,0,0,0,0,0,56.07692307692308,0.38461538461538464,3.4615384615384617,0.06172839506172839,10.96460923729611,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
A-7e0a10,46,0,0,10,10,280.7,48.4,70,4111.6,13930,49339.2,493392,0,7,1,0,0,0,0,398,1.0,0.7,1,0,1,511,173162,35,34,5,17,5.0,39.4,62.6,4.0,0.0,0.0,409,0,0,0,0,0,51.1,0.5,3.5,0.0684931506849315,10.326206933104265,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False
A-118d55,8,0,0,12,11,22.75,16.75,36,1993.25,7164,23919.0,287028,0,9,3,4,3,4,1,66,0.9166666666666666,0.75,1,0,0,599,168143,33,29,5,1,5.0,24.2,56.8,4.333333333333333,0.0,0.0,70,0,0,0,0,0,49.916666666666664,0.4166666666666667,2.75,0.05509181969949917,10.501834605047474,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
A-526d93,43,0,0,9,8,152.88888888888889,43.888888888888886,49,4355.666666666667,9751,52268.0,470412,2,5,2,0,0,0,1,256,0.8888888888888888,0.5555555555555556,0,0,51,565,159213,45,28,5,9,5.0,51.4,134.6,3.5,1.0,0.2,261,0,0,0,0,0,62.77777777777778,0.5555555555555556,5.0,0.07964601769911504,9.943770930805194,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
A-f92792,1,0,0,14,14,85.64285714285714,14.428571428571429,35,1343.357142857143,6965,16120.285714285714,225684,3,8,1,1,1,0,0,177,1.0,0.5714285714285714,0,0,16,528,149124,31,32,6,4,2.0,45.0,82.0,4.0,0.0,0.0,180,0,0,0,0,0,37.714285714285715,0.14285714285714285,2.2142857142857144,0.058712121212121215,10.438221101549887,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
A-84ebe4,18,1,1,11,9,307.27272727272725,29.636363636363637,82,2544.909090909091,8955,30538.909090909092,335928,2,10,0,0,0,0,2,601,0.8181818181818182,0.9090909090909091,1,0,43,396,123655,26,27,7,15,4.0,29.5,135.5,4.0,0.0,0.0,660,0,0,0,0,0,36.0,0.36363636363636365,2.3636363636363638,0.06565656565656566,9.896948871670475,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
A-5b4ebb,21,1,1,13,12,81.53846153846153,28.307692307692307,63,2138.6923076923076,12537,25664.30769230769,333636,1,11,1,0,1,0,1,173,0.9230769230769231,0.8461538461538461,1,0,15,692,196300,25,34,6,6,5.0,35.4,63.0,4.75,0.0,0.0,174,0,0,0,0,0,53.23076923076923,0.38461538461538464,1.9230769230769231,0.036127167630057806,11.007088376375181,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
A-2922b6,15,0,0,6,5,14.5,25.166666666666668,51,1778.1666666666667,6965,21338.0,128028,0,5,1,0,1,0,1,26,0.8333333333333334,0.8333333333333334,0,0,6,393,117237,13,27,2,13,2.0,15.5,103.0,4.0,0.0,0.0,47,0,0,0,0,0,65.5,0.3333333333333333,2.1666666666666665,0.03307888040712468,10.05982768410418,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
A-9b9fe9,5,0,0,12,11,205.66666666666666,27.583333333333332,99,1643.75,9950,19725.0,236700,2,10,0,1,0,0,1,442,0.9166666666666666,0.8333333333333334,1,0,33,597,196701,22,30,3,16,4.0,33.5,156.5,4.0,0.0,0.0,460,0,0,0,0,0,49.75,0.3333333333333333,1.8333333333333333,0.03685092127303183,10.559990018737285,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
A-a8b49c,7,0,0,12,12,276.8333333333333,14.833333333333334,30,963.9166666666666,4378,11567.0,138804,2,11,1,0,1,0,0,444,1.0,0.9166666666666666,1,0,75,545,183399,43,27,1,6,1.0,72.0,105.0,4.0,0.0,0.0,452,0,0,0,0,0,45.416666666666664,0.08333333333333333,3.5833333333333335,0.07889908256880734,10.219494739742737,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False
A-9174e0,37,0,0,15,14,12.866666666666667,40.6,68,3598.4,7363,43180.8,647712,2,12,2,0,2,0,1,25,0.9333333333333333,0.8,1,0,3,689,206138,61,34,6,2,2.0,39.0,167.0,5.0,0.0,0.0,27,0,0,0,0,0,45.93333333333333,0.13333333333333333,4.066666666666666,0.08853410740203194,10.866035788737225,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False
A-a1bbb6,1,0,0,8,7,400.875,14.125,28,1800.25,5572,21603.0,172824,1,5,0,0,0,0,1,624,0.875,0.625,1,1,88,366,118465,20,23,7,1,3.0,17.666666666666668,120.66666666666669,4.0,0.0,0.0,636,0,0,0,0,0,45.75,0.375,2.5,0.0546448087431694,9.716441634686669,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
A-c45b23,5,0,0,12,11,186.58333333333334,10.916666666666666,26,708.6666666666666,5174,8504.0,102048,3,9,0,0,0,0,1,368,0.9166666666666666,0.75,1,0,16,581,181056,30,32,10,8,3.0,36.666666666666664,51.666666666666664,3.0,0.0,0.0,389,0,0,0,0,0,48.416666666666664,0.25,2.5,0.05163511187607573,10.29230244981754,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
A-02cd81,44,0,0,14,13,184.0,44.0,44,2354.0,8756,28248.0,395472,3,11,0,0,0,0,1,278,0.9285714285714286,0.7857142857142857,1,0,2,684,219304,28,31,5,5,3.0,17.333333333333332,84.66666666666667,4.5,1.0,0.3333333333333333,278,0,0,0,0,0,48.857142857142854,0.21428571428571427,2.0,0.04093567251461988,10.695238283250758,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
A-ee42db,13,0,0,12,12,328.5833333333333,26.25,115,963.9166666666666,5635,11567.0,138804,4,11,1,1,0,0,0,610,1.0,0.9166666666666666,1,0,9,511,150876,33,31,6,5,4.0,33.75,98.25,3.0,0.0,0.0,616,0,0,0,0,0,42.583333333333336,0.3333333333333333,2.75,0.06457925636007827,10.047830912705509,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
A-432483,4,0,0,9,6,279.8888888888889,21.22222222222222,60,2868.1111111111113,11940,34417.333333333336,309756,1,7,1,0,1,0,3,630,0.6666666666666666,0.7777777777777778,1,0,32,451,151460,28,25,4,19,1.0,51.0,128.0,4.0,0.0,0.0,694,0,0,1,0,0,50.111111111111114,0.1111111111111111,3.111111111111111,0.06208425720620843,10.033579654044892,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False
A-9208f0,1,0,1,8,7,397.125,19.125,49,438.875,2786,5266.5,42132,3,7,1,0,0,0,1,596,0.875,0.875,1,1,144,538,158701,31,29,6,20,8.0,41.25,59.75,3.3333333333333335,1.0,0.125,600,0,0,0,0,0,67.25,1.0,3.875,0.05762081784386617,9.923642196685156,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
A-98a59a,56,0,0,10,10,279.2,65.2,148,3645.6,11144,43747.2,437472,1,6,2,1,0,0,0,486,1.0,0.6,1,0,65,455,124429,21,27,8,0,3.0,37.333333333333336,74.0,4.5,0.0,0.0,515,0,0,0,0,0,45.5,0.3,2.1,0.046153846153846156,10.27392808892036,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False
A-fe79a5,9,1,0,10,8,140.5,11.4,23,1353.2,4577,16238.4,162384,4,9,2,0,1,0,2,283,0.8,0.9,1,0,5,335,96672,17,22,2,23,4.0,28.5,61.0,5.0,0.0,0.0,314,0,0,0,0,0,33.5,0.4,1.7,0.050746268656716415,9.848874032608773,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
A-726cfa,11,0,0,19,17,277.94736842105266,21.05263157894737,42,1830.6315789473683,7562,21967.57894736842,417384,2,16,2,0,0,0,2,535,0.8947368421052632,0.8421052631578947,0,0,15,993,281986,45,40,15,5,3.0,35.666666666666664,128.33333333333334,4.0,0.0,0.0,549,0,0,0,0,0,52.26315789473684,0.15789473684210525,2.3684210526315788,0.045317220543806644,11.349249486431324,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
A-c43359,38,0,0,8,6,19.75,38.0,38,1539.0,7562,18468.0,147744,2,8,2,1,2,1,2,43,0.75,1.0,1,0,9,461,147051,32,28,5,2,3.0,26.666666666666668,107.33333333333331,4.0,0.0,0.0,45,0,0,0,0,0,57.625,0.375,4.0,0.06941431670281996,10.062039137554114,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
A-271f46,38,0,1,8,8,293.0,39.0,46,2450.5,9154,29406.0,235248,2,8,0,0,0,0,0,643,1.0,1.0,1,0,39,373,114563,16,25,1,11,1.0,36.0,79.0,4.0,0.0,0.0,691,0,0,1,0,0,46.625,0.125,2.0,0.04289544235924933,9.936625123639768,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
A-157070,16,0,0,16,12,162.1875,24.75,49,1719.125,6965,20629.5,330072,2,14,2,1,0,1,4,385,0.75,0.875,1,0,5,696,186928,26,37,7,3,3.0,42.333333333333336,118.0,3.0,1.0,0.3333333333333333,418,0,0,0,0,0,43.5,0.1875,1.625,0.03735632183908046,10.534048294624842,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
A-40a557,16,1,0,9,8,135.55555555555554,21.555555555555557,55,2591.5555555555557,10945,31098.666666666668,279888,1,9,1,0,1,0,1,323,0.8888888888888888,1.0,1,0,17,402,114217,17,25,3,5,7.0,30.571428571428573,94.71428571428572,3.6666666666666665,0.0,0.0,394,0,0,0,0,0,44.666666666666664,0.7777777777777778,1.8888888888888888,0.04228855721393035,9.767812536120735,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
A-66224b,92,1,0,12,11,28.5,93.58333333333333,111,5765.333333333333,18308,69184.0,830208,4,9,0,0,0,0,1,72,0.9166666666666666,0.75,1,1,1,626,185229,29,34,10,27,6.0,39.833333333333336,82.5,3.5,0.0,0.0,74,0,0,0,0,0,52.166666666666664,0.5,2.4166666666666665,0.0463258785942492,10.514665209151088,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
A-91e948,41,0,0,7,7,328.2857142857143,41.0,41,3127.714285714286,8159,37532.57142857143,262728,1,7,2,0,0,0,0,505,1.0,1.0,1,0,52,404,115260,16,23,0,5,0.0,36.0,88.29166666666666,4.0,0.0,0.0,702,1,1,1,0,0,57.714285714285715,0.0,2.2857142857142856,0.039603960396039604,9.983921095474287,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
A-104f1a,24,0,0,8,7,59.125,42.25,123,1577.125,6027,18925.5,151404,1,7,0,0,0,0,1,117,0.875,0.875,1,0,11,438,156949,22,28,2,16,5.0,33.2,50.4,3.75,1.0,0.2,136,0,0,0,0,0,54.75,0.625,2.75,0.0502283105022831,9.881903690550232,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
A-7988d1,33,0,0,9,8,155.55555555555554,39.55555555555556,92,1188.0,6567,14256.0,128304,3,7,0,0,0,0,1,294,0.8888888888888888,0.7777777777777778,1,1,28,449,138265,28,31,7,8,3.0,35.333333333333336,65.33333333333333,4.333333333333333,0.0,0.0,377,0,0,0,0,0,49.888888888888886,0.3333333333333333,3.111111111111111,0.062360801781737196,10.263179476655406,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
A-faa28c,48,0,0,14,12,194.14285714285714,49.285714285714285,65,4171.714285714285,9552,50060.57142857143,700848,3,11,3,0,1,0,2,324,0.8571428571428571,0.7857142857142857,1,0,6,585,162007,24,25,5,3,4.0,52.25,115.5,4.666666666666667,1.0,0.25,336,0,0,0,0,0,41.785714285714285,0.2857142857142857,1.7142857142857142,0.041025641025641026,10.396526217708384,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
A-f25509,32,0,0,5,5,136.0,40.0,57,3224.4,6368,38692.8,193464,1,4,0,1,0,1,0,217,1.0,0.8,1,0,5,229,73603,15,17,3,3,6.0,42.666666666666664,116.0,4.666666666666667,0.0,0.0,284,0,0,0,0,0,45.8,1.2,3.0,0.06550218340611354,8.867606816455458,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
A-3a7284,31,0,0,12,9,15.5,36.0,73,2959.9166666666665,7761,35519.0,426228,1,11,1,2,1,2,3,33,0.75,0.9166666666666666,1,0,3,609,191562,30,33,9,9,3.0,56.333333333333336,104.33333333333331,3.5,0.0,0.0,44,0,0,0,0,0,50.75,0.25,2.5,0.04926108374384237,10.506014063064308,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
A-3a5ad8,9,1,0,13,13,202.84615384615384,25.23076923076923,95,2207.769230769231,13930,26493.23076923077,344412,4,11,1,1,0,0,0,379,1.0,0.8461538461538461,1,1,6,506,127878,23,27,7,16,4.0,44.75,53.5,4.5,0.0,0.0,392,0,0,0,0,0,38.92307692307692,0.3076923076923077,1.7692307692307692,0.045454545454545456,10.381519709570584,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
A-65a46c,1,0,0,8,7,199.375,31.0,78,2834.375,15522,34012.5,272100,1,7,2,0,0,0,1,301,0.875,0.875,1,0,7,370,115219,21,24,7,5,8.0,45.125,91.125,4.0,0.0,0.0,423,0,0,0,0,0,46.25,1.0,2.625,0.05675675675675676,9.60129410369185,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
A-8b25f2,6,0,1,13,11,133.23076923076923,16.0,47,1080.6153846153845,5572,12967.384615384615,168576,2,13,1,2,0,2,2,316,0.8461538461538461,1.0,1,0,16,565,159394,20,29,6,4,2.0,35.5,50.5,4.0,0.0,0.0,318,0,0,0,0,0,43.46153846153846,0.15384615384615385,1.5384615384615385,0.035398230088495575,10.524338770961323,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
A-fabe19,1,0,0,7,5,18.0,19.571428571428573,33,2928.1428571428573,6368,35137.71428571428,245964,2,3,2,0,2,0,2,38,0.7142857142857143,0.42857142857142855,0,1,5,337,112966,16,20,1,6,3.0,40.666666666666664,38.333333333333336,4.0,0.0,0.0,50,0,0,0,0,0,48.142857142857146,0.42857142857142855,2.2857142857142856,0.04747774480712166,9.523036752027977,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
A-adc1f3,2,0,0,9,8,53.22222222222222,17.555555555555557,50,2956.4444444444443,9950,35477.333333333336,319296,1,7,0,0,0,0,1,143,0.8888888888888888,0.7777777777777778,1,0,10,334,120133,26,24,5,9,3.0,47.333333333333336,65.0,3.5,0.0,0.0,148,0,0,0,0,0,37.111111111111114,0.3333333333333333,2.888888888888889,0.07784431137724551,9.435451466473706,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
A-503d5a,4,0,1,12,12,243.83333333333334,20.583333333333332,56,1490.3333333333333,11144,17884.0,214608,3,10,0,1,0,0,0,437,1.0,0.8333333333333334,0,0,12,605,211565,32,34,6,16,9.0,36.55555555555556,81.77777777777777,4.0,0.0,0.0,437,0,0,0,0,0,50.416666666666664,0.75,2.6666666666666665,0.05289256198347107,10.510265237641374,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
A-fd7ad3,1,0,0,10,8,38.1,11.5,29,383.1,2388,4597.2,45972,3,9,2,0,2,0,2,59,0.8,0.9,1,0,5,567,171957,42,31,9,36,8.0,48.75,98.125,4.166666666666667,1.0,0.125,60,0,0,0,0,0,56.7,0.8,4.2,0.07407407407407407,10.216653617817174,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
A-186a44,20,0,0,14,13,154.92857142857142,22.214285714285715,47,1499.2142857142858,9353,17990.571428571428,251868,5,10,1,1,1,0,1,496,0.9285714285714286,0.7142857142857143,1,1,14,614,205539,25,30,7,34,7.0,38.285714285714285,110.42857142857144,3.5,0.0,0.0,512,0,0,0,0,0,43.857142857142854,0.5,1.7857142857142858,0.04071661237785016,10.402026410402414,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False
